id,question
37837,"句子“这么近的路，我自己走回去就行了，何必来接我呢？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 反问句3：何必／何苦……呢？
B. 用反问句表示强调：由疑问代词构成的反问句
C. 用反问句表示强调：难道………吗?
D. 语气副词：何必
E. 用反问句表示强调：不是……吗?
"
37838,"句子“何必在这种小事上伤脑筋呢？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 用反问句表示强调：由疑问代词构成的反问句
B. 反问句3：何必／何苦……呢？
C. 用反问句表示强调：不是……吗?
D. 语气副词：何必
E. 用反问句表示强调：难道………吗?
"
37839,"句子“让我跑一趟不就行了，你何必亲自去呢？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 反问句3：何必／何苦……呢？
B. 用反问句表示强调：不是……吗?
C. 语气副词：何必
D. 用反问句表示强调：由疑问代词构成的反问句
E. 用反问句表示强调：难道………吗?
"
37840,"句子“今天就可以动手，何必明天呢？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 用反问句表示强调：由疑问代词构成的反问句
B. 用反问句表示强调：难道………吗?
C. 语气副词：何必
D. 用反问句表示强调：不是……吗?
E. 反问句3：何必／何苦……呢？
"
37841,"句子“我自己来吧，何苦求别人呢？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 反问句3：何必／何苦……呢？
B. 用反问句表示强调：不是……吗?
C. 用反问句表示强调：由疑问代词构成的反问句
D. 用反问句表示强调：难道………吗?
E. 语气副词：何必
"
37842,"句子“何必为这点儿小事不高兴呢？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 用反问句表示强调：不是……吗?
B. 用反问句表示强调：难道………吗?
C. 反问句3：何必／何苦……呢？
D. 语气副词：何必
E. 用反问句表示强调：由疑问代词构成的反问句
"
37843,"句子“话又说回来，不能因为生病就失去希望。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 转折复句：尽管……，但是/可是……
B. 口语格式：不管怎样说
C. 让步复句：虽说……，但是/可是/不过……
D. 口语格式：(不过/但/可是)话又说回来,………
E. 口语格式：话(说)是这么说，不过／可／可是………
"
37844,"句子“但话又说回来，这个结果对我们一点儿好处都没有吗？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：话(说)是这么说，不过／可／可是………
B. 转折复句：尽管……，但是/可是……
C. 让步复句：虽说……，但是/可是/不过……
D. 口语格式：(不过/但/可是)话又说回来,………
E. 口语格式：不管怎样说
"
37845,"句子“我理解，可是话又说回来，如果九月能去中国了，你却没有申请奖学金，那怎么办呢？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 让步复句：虽说……，但是/可是/不过……
B. 转折复句：尽管……，但是/可是……
C. 口语格式：(不过/但/可是)话又说回来,………
D. 口语格式：话(说)是这么说，不过／可／可是………
E. 口语格式：不管怎样说
"
37846,"句子“你不去可以啊，话又说回来，你不去谁去呢？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：(不过/但/可是)话又说回来,………
B. 口语格式：不管怎样说
C. 口语格式：话(说)是这么说，不过／可／可是………
D. 让步复句：虽说……，但是/可是/不过……
E. 转折复句：尽管……，但是/可是……
"
37847,"句子“你可以跟他生气，但话又说回来，生气也解决不了什么问题。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：话(说)是这么说，不过／可／可是………
B. 口语格式：(不过/但/可是)话又说回来,………
C. 口语格式：不管怎样说
D. 转折复句：尽管……，但是/可是……
E. 让步复句：虽说……，但是/可是/不过……
"
37848,"句子“我当然想买房子啦，可是话又说回来，把一辈子的钱都放在这么一个小房子上值得吗？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：话(说)是这么说，不过／可／可是………
B. 转折复句：尽管……，但是/可是……
C. 口语格式：不管怎样说
D. 让步复句：虽说……，但是/可是/不过……
E. 口语格式：(不过/但/可是)话又说回来,………
"
37849,"句子“她是有点儿笨，但话又说回来，她难道一点儿优点都没有吗？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：话(说)是这么说，不过／可／可是………
B. 口语格式：不管怎样说
C. 转折复句：尽管……，但是/可是……
D. 让步复句：虽说……，但是/可是/不过……
E. 口语格式：(不过/但/可是)话又说回来,………
"
37850,"句子“你在这儿工作不愉快可以辞职，但话又说回来，去别的公司就一定能愉快地工作吗？”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：(不过/但/可是)话又说回来,………
B. 口语格式：话(说)是这么说，不过／可／可是………
C. 让步复句：虽说……，但是/可是/不过……
D. 转折复句：尽管……，但是/可是……
E. 口语格式：不管怎样说
"
37851,"句子“经常加班确实很累，可是话又说回来，公司给的薪水也很不错啊。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：(不过/但/可是)话又说回来,………
B. 转折复句：尽管……，但是/可是……
C. 口语格式：不管怎样说
D. 让步复句：虽说……，但是/可是/不过……
E. 口语格式：话(说)是这么说，不过／可／可是………
"
37852,"句子“走不是，不走也不是，弄得我们不知道怎么办才好。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：什么X不X(的)
B. 口语格式：X也不是，Y也不是
C. 口语格式：X也X不……,Y也Y不……
D. 口语格式：X(也)不是，不X也不是
E. 口语格式：这/那也不X，那/这也不Y
"
37853,"句子“笑也不是，不笑也不是，真让人尴尬。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：这/那也不X，那/这也不Y
B. 口语格式：X也X不……,Y也Y不……
C. 口语格式：什么X不X(的)
D. 口语格式：X(也)不是，不X也不是
E. 口语格式：X也不是，Y也不是
"
37854,"句子“这钱借也不是，不借也不是。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：什么X不X(的)
B. 口语格式：X(也)不是，不X也不是
C. 口语格式：X也不是，Y也不是
D. 口语格式：X也X不……,Y也Y不……
E. 口语格式：这/那也不X，那/这也不Y
"
37855,"句子“这一番话说得她哭不是，不哭也不是。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：这/那也不X，那/这也不Y
B. 口语格式：X也不是，Y也不是
C. 口语格式：什么X不X(的)
D. 口语格式：X也X不……,Y也Y不……
E. 口语格式：X(也)不是，不X也不是
"
37856,"句子“商量也不是，不商量也不是，你到底要干什么?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：什么X不X(的)
B. 口语格式：这/那也不X，那/这也不Y
C. 口语格式：X也不是，Y也不是
D. 口语格式：X(也)不是，不X也不是
E. 口语格式：X也X不……,Y也Y不……
"
37857,"句子“听了这话，他喝不是，不喝也不是，端着酒杯愣在那儿了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也X不……,Y也Y不……
B. 口语格式：X(也)不是，不X也不是
C. 口语格式：什么X不X(的)
D. 口语格式：X也不是，Y也不是
E. 口语格式：这/那也不X，那/这也不Y
"
37858,"句子“管也不是，不管也不是，我这个继母到底该怎么做呢?”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：什么X不X(的)
B. 口语格式：X(也)不是，不X也不是
C. 口语格式：X也不是，Y也不是
D. 口语格式：X也X不……,Y也Y不……
E. 口语格式：这/那也不X，那/这也不Y
"
37859,"句子“他说是便宜一点儿卖给我，此时我是买也不是，不买也不是，周旋了十分钟左右。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也不是，Y也不是
B. 口语格式：X也X不……,Y也Y不……
C. 口语格式：这/那也不X，那/这也不Y
D. 口语格式：什么X不X(的)
E. 口语格式：X(也)不是，不X也不是
"
37860,"句子“安娜在一旁哭，一句话也不说，急得我劝也不是，不劝也不是，好为难。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X(也)不是，不X也不是
B. 口语格式：什么X不X(的)
C. 口语格式：X也不是，Y也不是
D. 口语格式：X也X不……,Y也Y不……
E. 口语格式：这/那也不X，那/这也不Y
"
37861,"句子“去也好，不去也好，反正不是什么大不了的事。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：这/那也不X，那/这也不Y
B. 口语格式：X也得X,不X也得X
C. 口语格式：X就X吧
D. 口语格式：无所谓X不X
E. 口语格式：X也好/也罢，Y也好/也罢
"
37862,"句子“快乐也好，伤心也好，这个故事就要结束了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X就X吧
B. 口语格式：这/那也不X，那/这也不Y
C. 口语格式：X也得X,不X也得X
D. 口语格式：X也好/也罢，Y也好/也罢
E. 口语格式：无所谓X不X
"
37863,"句子“你也罢，我也罢，都帮不了什么忙。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也好/也罢，Y也好/也罢
B. 口语格式：X就X吧
C. 口语格式：无所谓X不X
D. 口语格式：这/那也不X，那/这也不Y
E. 口语格式：X也得X,不X也得X
"
37864,"句子“赢也好，不赢也好，我们都能接受。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也好/也罢，Y也好/也罢
B. 口语格式：这/那也不X，那/这也不Y
C. 口语格式：X也得X,不X也得X
D. 口语格式：X就X吧
E. 口语格式：无所谓X不X
"
37865,"句子“走大路也好，走小路也好，只要能回去就行。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：这/那也不X，那/这也不Y
B. 口语格式：X也得X,不X也得X
C. 口语格式：X就X吧
D. 口语格式：无所谓X不X
E. 口语格式：X也好/也罢，Y也好/也罢
"
37866,"句子“茶也好，咖啡也好，医生都建议她别喝了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也得X,不X也得X
B. 口语格式：这/那也不X，那/这也不Y
C. 口语格式：X也好/也罢，Y也好/也罢
D. 口语格式：X就X吧
E. 口语格式：无所谓X不X
"
37867,"句子“喜欢也罢，不喜欢也罢，这又不是给你买的。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也好/也罢，Y也好/也罢
B. 口语格式：X也得X,不X也得X
C. 口语格式：X就X吧
D. 口语格式：这/那也不X，那/这也不Y
E. 口语格式：无所谓X不X
"
37868,"句子“你答应也罢，不答应也罢，反正我要出国留学。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也得X,不X也得X
B. 口语格式：这/那也不X，那/这也不Y
C. 口语格式：X就X吧
D. 口语格式：X也好/也罢，Y也好/也罢
E. 口语格式：无所谓X不X
"
37869,"句子“开心也罢，伤心也罢，咱们都得接受这个结果。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也好/也罢，Y也好/也罢
B. 口语格式：X就X吧
C. 口语格式：X也得X,不X也得X
D. 口语格式：无所谓X不X
E. 口语格式：这/那也不X，那/这也不Y
"
37870,"句子“他装了又拆，拆了又装，修理了一整天也没修好。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X是X，Y是Y
B. 口语格式：X了又Y,Y了又X
C. 口语格式：X了就X了，(没)有……
D. 口语格式：X是它，Y也是它
E. 口语格式：X什么X
"
37871,"句子“妹妹写了又擦，擦了又写，正在认真地练习写汉字。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X了就X了，(没)有……
B. 口语格式：X什么X
C. 口语格式：X是它，Y也是它
D. 口语格式：X了又Y,Y了又X
E. 口语格式：X是X，Y是Y
"
37872,"句子“他们穿了又脱，脱了又穿，忙得不亦乐乎。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X什么X
B. 口语格式：X了又Y,Y了又X
C. 口语格式：X是X，Y是Y
D. 口语格式：X了就X了，(没)有……
E. 口语格式：X是它，Y也是它
"
37873,"句子“我这几天吃了又睡，睡了又吃，肯定胖了不少。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X是X，Y是Y
B. 口语格式：X了又Y,Y了又X
C. 口语格式：X是它，Y也是它
D. 口语格式：X什么X
E. 口语格式：X了就X了，(没)有……
"
37874,"句子“手机开了又关，关了又开，终于等到了航班安全到达的消息。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X了又Y,Y了又X
B. 口语格式：X是X，Y是Y
C. 口语格式：X什么X
D. 口语格式：X是它，Y也是它
E. 口语格式：X了就X了，(没)有……
"
37875,"句子“她最近吃了又吐，吐了又吃，一下子瘦了很多。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X是X，Y是Y
B. 口语格式：X了又Y,Y了又X
C. 口语格式：X是它，Y也是它
D. 口语格式：X了就X了，(没)有……
E. 口语格式：X什么X
"
37876,"句子“你老是买了又扔，扔了又买，太浪费钱了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X是X，Y是Y
B. 口语格式：X了又Y,Y了又X
C. 口语格式：X是它，Y也是它
D. 口语格式：X什么X
E. 口语格式：X了就X了，(没)有……
"
37877,"句子“大家聚了又散，散了又聚，一年也见不了几次面。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X了又Y,Y了又X
B. 口语格式：X了就X了，(没)有……
C. 口语格式：X什么X
D. 口语格式：X是X，Y是Y
E. 口语格式：X是它，Y也是它
"
37878,"句子“这几年他们分了又合，合了又分，一直没结婚。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X了又Y,Y了又X
B. 口语格式：X了就X了，(没)有……
C. 口语格式：X什么X
D. 口语格式：X是X，Y是Y
E. 口语格式：X是它，Y也是它
"
37879,"句子“妈妈还处于担心的状态中，吃也吃不下，睡也睡不着。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也不是，Y也不是
B. 口语格式：X也X不得，Y也Y不得
C. 口语格式：这/那也不X，那/这也不Y
D. 口语格式：X也X不……,Y也Y不……
E. 口语格式：X(也)不是，不X也不是
"
37880,"句子“父母与孩子的关系就是这样，赶也赶不走，留也留不住。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也不是，Y也不是
B. 口语格式：X也X不……,Y也Y不……
C. 口语格式：X(也)不是，不X也不是
D. 口语格式：这/那也不X，那/这也不Y
E. 口语格式：X也X不得，Y也Y不得
"
37881,"句子“这东西就像刻在心里，忘也忘不了，扔也扔不掉。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：这/那也不X，那/这也不Y
B. 口语格式：X也不是，Y也不是
C. 口语格式：X(也)不是，不X也不是
D. 口语格式：X也X不……,Y也Y不……
E. 口语格式：X也X不得，Y也Y不得
"
37882,"句子“这门是怎么回事?拉也拉不开，推也推不动。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也X不……,Y也Y不……
B. 口语格式：这/那也不X，那/这也不Y
C. 口语格式：X也X不得，Y也Y不得
D. 口语格式：X(也)不是，不X也不是
E. 口语格式：X也不是，Y也不是
"
37883,"句子“我都累坏了，站也站不住，走也走不动，就想躺着休息。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X(也)不是，不X也不是
B. 口语格式：X也不是，Y也不是
C. 口语格式：X也X不……,Y也Y不……
D. 口语格式：这/那也不X，那/这也不Y
E. 口语格式：X也X不得，Y也Y不得
"
37884,"句子“这么贵重的东西，我买也买不起，借也借不到。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也X不得，Y也Y不得
B. 口语格式：X(也)不是，不X也不是
C. 口语格式：X也X不……,Y也Y不……
D. 口语格式：这/那也不X，那/这也不Y
E. 口语格式：X也不是，Y也不是
"
37885,"句子“他最喜欢的书丢了，我找也找不到，买也买不到。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也X不……,Y也Y不……
B. 口语格式：X也X不得，Y也Y不得
C. 口语格式：X(也)不是，不X也不是
D. 口语格式：X也不是，Y也不是
E. 口语格式：这/那也不X，那/这也不Y
"
37886,"句子“这么多水果堆在家里，扔也扔不了，吃也吃不完。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：这/那也不X，那/这也不Y
B. 口语格式：X也不是，Y也不是
C. 口语格式：X也X不得，Y也Y不得
D. 口语格式：X也X不……,Y也Y不……
E. 口语格式：X(也)不是，不X也不是
"
37887,"句子“最近腰疼得厉害，坐也坐不得，站也站不得，只能躺着。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X也不是，Y也不是
B. 口语格式：X也X不得，Y也Y不得
C. 口语格式：X(也)不是，不X也不是
D. 口语格式：X也X不……,Y也Y不……
E. 口语格式：这/那也不X，那/这也不Y
"
37888,"句子“刚才买的这件衣服，别提多好看了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：放着X不Y
B. 口语格式：无所谓X不X
C. 固定短语：别提了
D. 口语格式：别提(有)多X了
E. 口语格式：X了就X了，(没)有……
"
37889,"句子“听到爸爸的声音，别提有多兴奋了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：无所谓X不X
B. 口语格式：X了就X了，(没)有……
C. 口语格式：放着X不Y
D. 口语格式：别提(有)多X了
E. 固定短语：别提了
"
37890,"句子“那时候我们别提有多羡慕他了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 固定短语：别提了
B. 口语格式：无所谓X不X
C. 口语格式：别提(有)多X了
D. 口语格式：放着X不Y
E. 口语格式：X了就X了，(没)有……
"
37891,"句子“她考上了北京大学，全家人别提多高兴了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：无所谓X不X
B. 口语格式：放着X不Y
C. 口语格式：别提(有)多X了
D. 固定短语：别提了
E. 口语格式：X了就X了，(没)有……
"
37892,"句子“听到这个好消息，我们别提有多激动了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：放着X不Y
B. 口语格式：别提(有)多X了
C. 口语格式：无所谓X不X
D. 口语格式：X了就X了，(没)有……
E. 固定短语：别提了
"
37893,"句子“一看饲养员来了，大熊猫连滚带爬地从树上下来要吃的，别提多可爱了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X了就X了，(没)有……
B. 口语格式：无所谓X不X
C. 口语格式：别提(有)多X了
D. 口语格式：放着X不Y
E. 固定短语：别提了
"
37894,"句子“想到远在国外的女儿，妈妈别提有多担心了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X了就X了，(没)有……
B. 固定短语：别提了
C. 口语格式：无所谓X不X
D. 口语格式：放着X不Y
E. 口语格式：别提(有)多X了
"
37895,"句子“她男朋友每天接送她上班，别提有多关心她了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：无所谓X不X
B. 口语格式：X了就X了，(没)有……
C. 口语格式：放着X不Y
D. 固定短语：别提了
E. 口语格式：别提(有)多X了
"
37896,"句子“在这么优美的环境中生活，别提有多舒服了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：别提(有)多X了
B. 固定短语：别提了
C. 口语格式：X了就X了，(没)有……
D. 口语格式：放着X不Y
E. 口语格式：无所谓X不X
"
37897,"句子“不知怎么的，我的眼泪止不住地往下流。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：什么X的Y的
B. 口语格式：X什么X
C. 口语格式：X是X
D. 口语格式：不知X的
E. 口语格式：真有X的
"
37898,"句子“不知谁说的，他才是凶手。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：不知X的
B. 口语格式：真有X的
C. 口语格式：什么X的Y的
D. 口语格式：X什么X
E. 口语格式：X是X
"
37899,"句子“不知怎么搞的，他们到现在还没有拿出节目单。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：真有X的
B. 口语格式：什么X的Y的
C. 口语格式：不知X的
D. 口语格式：X是X
E. 口语格式：X什么X
"
37900,"句子“不知怎么的，我一看见他就想笑。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：什么X的Y的
B. 口语格式：真有X的
C. 口语格式：X什么X
D. 口语格式：不知X的
E. 口语格式：X是X
"
37901,"句子“不知怎么的，今天图书馆没开门。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：什么X的Y的
B. 口语格式：X什么X
C. 口语格式：X是X
D. 口语格式：真有X的
E. 口语格式：不知X的
"
37902,"句子“不知怎么搞的，他这几天精神总是集中不起来。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：不知X的
B. 口语格式：X什么X
C. 口语格式：真有X的
D. 口语格式：什么X的Y的
E. 口语格式：X是X
"
37903,"句子“不知怎么弄的，我的电脑没办法打印文件了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：X什么X
B. 口语格式：什么X的Y的
C. 口语格式：不知X的
D. 口语格式：X是X
E. 口语格式：真有X的
"
37904,"句子“不知谁说的，下个月要期末考试了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：什么X的Y的
B. 口语格式：不知X的
C. 口语格式：X是X
D. 口语格式：X什么X
E. 口语格式：真有X的
"
37905,"句子“不知怎么的，她最近一个星期都没有来上班。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：什么X的Y的
B. 口语格式：X是X
C. 口语格式：不知X的
D. 口语格式：真有X的
E. 口语格式：X什么X
"
37906,"句子“话是这么说，不过到一个新单位也得有个适应过程。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：话(说)是这么说，不过／可／可是………
B. 口语格式：(不过/但/可是)话又说回来,………
C. 口语格式：不管怎样说
D. 让步复句：虽说……，但是/可是/不过……
E. 口语格式：说什么/怎么(着)也得X
"
37907,"句子“说是这么说，可对方要是真这么干，那我们也做不了什么。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：话(说)是这么说，不过／可／可是………
B. 口语格式：说什么/怎么(着)也得X
C. 让步复句：虽说……，但是/可是/不过……
D. 口语格式：不管怎样说
E. 口语格式：(不过/但/可是)话又说回来,………
"
37908,"句子“话是这么说，我不相信你能忍住不问。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：(不过/但/可是)话又说回来,………
B. 让步复句：虽说……，但是/可是/不过……
C. 口语格式：不管怎样说
D. 口语格式：话(说)是这么说，不过／可／可是………
E. 口语格式：说什么/怎么(着)也得X
"
37909,"句子“话是这么说，不过我不可能随便找人结婚的。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：说什么/怎么(着)也得X
B. 口语格式：话(说)是这么说，不过／可／可是………
C. 口语格式：(不过/但/可是)话又说回来,………
D. 让步复句：虽说……，但是/可是/不过……
E. 口语格式：不管怎样说
"
37910,"句子“话是这么说，可她还是舍不得辞掉工作。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：说什么/怎么(着)也得X
B. 口语格式：不管怎样说
C. 口语格式：(不过/但/可是)话又说回来,………
D. 让步复句：虽说……，但是/可是/不过……
E. 口语格式：话(说)是这么说，不过／可／可是………
"
37911,"句子“说是这么说，可是没有人不在乎钱。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 让步复句：虽说……，但是/可是/不过……
B. 口语格式：说什么/怎么(着)也得X
C. 口语格式：不管怎样说
D. 口语格式：话(说)是这么说，不过／可／可是………
E. 口语格式：(不过/但/可是)话又说回来,………
"
37912,"句子“话是这么说，不过你还是别直接跟她发生冲突比较好。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：不管怎样说
B. 口语格式：说什么/怎么(着)也得X
C. 口语格式：(不过/但/可是)话又说回来,………
D. 口语格式：话(说)是这么说，不过／可／可是………
E. 让步复句：虽说……，但是/可是/不过……
"
37913,"句子“说是这么说，可王经理还是忍不住告诉了妻子。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：话(说)是这么说，不过／可／可是………
B. 口语格式：说什么/怎么(着)也得X
C. 口语格式：(不过/但/可是)话又说回来,………
D. 口语格式：不管怎样说
E. 让步复句：虽说……，但是/可是/不过……
"
37914,"句子“话是这么说，可是很多人未必能比她干得好。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：(不过/但/可是)话又说回来,………
B. 口语格式：不管怎样说
C. 口语格式：话(说)是这么说，不过／可／可是………
D. 让步复句：虽说……，但是/可是/不过……
E. 口语格式：说什么/怎么(着)也得X
"
37915,"句子“看你昨天那伤心样，还以为你这回真的好不到哪里去了。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：看你X的/瞧他X的
B. 口语格式：你X你的吧
C. 口语格式：看/瞧你那(X)样
D. 口语格式：好你个X
E. 口语格式：看/瞧把+宾语(施事)+X得
"
37916,"句子“瞧你那样，还挺得意。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：看你X的/瞧他X的
B. 口语格式：看/瞧把+宾语(施事)+X得
C. 口语格式：好你个X
D. 口语格式：你X你的吧
E. 口语格式：看/瞧你那(X)样
"
37917,"句子“看你那熊样，我就知道关键时刻靠不住你。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：看你X的/瞧他X的
B. 口语格式：看/瞧你那(X)样
C. 口语格式：你X你的吧
D. 口语格式：好你个X
E. 口语格式：看/瞧把+宾语(施事)+X得
"
37918,"句子“看你那样，也不像是有钱人啊。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：看你X的/瞧他X的
B. 口语格式：看/瞧你那(X)样
C. 口语格式：看/瞧把+宾语(施事)+X得
D. 口语格式：你X你的吧
E. 口语格式：好你个X
"
37919,"句子“看你那得意样，我还以为你中了一百万呢。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：看/瞧把+宾语(施事)+X得
B. 口语格式：好你个X
C. 口语格式：看你X的/瞧他X的
D. 口语格式：看/瞧你那(X)样
E. 口语格式：你X你的吧
"
37920,"句子“看你那害怕样，我们跟你开玩笑的啦。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：好你个X
B. 口语格式：看你X的/瞧他X的
C. 口语格式：你X你的吧
D. 口语格式：看/瞧你那(X)样
E. 口语格式：看/瞧把+宾语(施事)+X得
"
37921,"句子“瞧你那哆哆嗦嗦的样，还算是男人吗？！”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：看/瞧把+宾语(施事)+X得
B. 口语格式：看你X的/瞧他X的
C. 口语格式：你X你的吧
D. 口语格式：看/瞧你那(X)样
E. 口语格式：好你个X
"
37922,"句子“瞧你那高兴样，看来你已经知道消息啦。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：好你个X
B. 口语格式：看/瞧把+宾语(施事)+X得
C. 口语格式：看你X的/瞧他X的
D. 口语格式：你X你的吧
E. 口语格式：看/瞧你那(X)样
"
37923,"句子“瞧你那小气样，我都懒得跟你多说。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：看/瞧你那(X)样
B. 口语格式：看/瞧把+宾语(施事)+X得
C. 口语格式：看你X的/瞧他X的
D. 口语格式：好你个X
E. 口语格式：你X你的吧
"
37924,"句子“我是看在她的面子上才答应的。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 口语格式：看/瞧把+宾语(施事)+X得
B. 口语格式：看你X的/瞧他X的
C. 口语格式：看在X的面子上
D. 口语格式：看/瞧你那(X)样
E. 口语格式：X就X吧
"
